gene_id,gene_name,log2FC,pvalue,padj
ENSG00000250056.8,LINC01018,-2.301790132467161,4.923346619580148e-06,3.160975755924711e-05
ENSG00000082512.15,TRAF5,1.6764812426097915,4.923346619580148e-06,3.160975755924711e-05
ENSG00000071539.14,TRIP13,2.9622134252920165,4.923346619580148e-06,3.160975755924711e-05
ENSG00000088926.14,F11,-1.2477756786181333,4.923346619580148e-06,3.160975755924711e-05
ENSG00000088305.18,DNMT3B,1.5337360562172055,4.923346619580148e-06,3.160975755924711e-05
ENSG00000230445.4,LRRC37A6P,3.6369442154844496,4.923346619580148e-06,3.160975755924711e-05
ENSG00000250565.7,ATP6V1E2,1.2186301681239542,4.923346619580148e-06,3.160975755924711e-05
ENSG00000250539.1,KRT8P33,2.033360643524599,4.923346619580148e-06,3.160975755924711e-05
ENSG00000250571.7,GLI4,1.0434184355078087,4.923346619580148e-06,3.160975755924711e-05
ENSG00000087053.20,MTMR2,1.0104834914768592,4.923346619580148e-06,3.160975755924711e-05
ENSG00000162073.14,PAQR4,2.731035178733638,4.923346619580148e-06,3.160975755924711e-05
ENSG00000152457.18,DCLRE1C,1.1971754586104586,4.923346619580148e-06,3.160975755924711e-05
ENSG00000162849.16,KIF26B,2.228883302859973,4.923346619580148e-06,3.160975755924711e-05
ENSG00000162769.13,FLVCR1,1.418138402128867,4.923346619580148e-06,3.160975755924711e-05
ENSG00000275479.1,AC087741.2,2.346531777594876,4.923346619580148e-06,3.160975755924711e-05
ENSG00000153044.10,CENPH,1.8408599609152085,4.923346619580148e-06,3.160975755924711e-05
ENSG00000085840.13,ORC1,2.9952528413044504,4.923346619580148e-06,3.160975755924711e-05
ENSG00000177679.16,SRRM3,3.443617318653287,4.923346619580148e-06,3.160975755924711e-05
ENSG00000229358.3,DPY19L1P1,1.4895468880301683,4.923346619580148e-06,3.160975755924711e-05
ENSG00000152422.16,XRCC4,1.089377577185621,4.923346619580148e-06,3.160975755924711e-05
ENSG00000152359.15,POC5,1.0889389489903523,4.923346619580148e-06,3.160975755924711e-05
ENSG00000152270.9,PDE3B,-1.1571401043985419,4.923346619580148e-06,3.160975755924711e-05
ENSG00000152253.9,SPC25,3.5249456135252504,4.923346619580148e-06,3.160975755924711e-05
ENSG00000152128.13,TMEM163,3.405394367782469,4.923346619580148e-06,3.160975755924711e-05
ENSG00000152127.9,MGAT5,1.236091251142429,4.923346619580148e-06,3.160975755924711e-05
ENSG00000089091.16,DZANK1,1.951943947950034,4.923346619580148e-06,3.160975755924711e-05
ENSG00000251161.4,AC020661.1,3.104445777877647,4.923346619580148e-06,3.160975755924711e-05
ENSG00000251143.1,AP002490.1,2.7638422607425954,4.923346619580148e-06,3.160975755924711e-05
ENSG00000091651.9,ORC6,2.90359864020277,4.923346619580148e-06,3.160975755924711e-05
ENSG00000091583.11,APOH,-1.1491720238348846,4.923346619580148e-06,3.160975755924711e-05
ENSG00000091490.11,SEL1L3,1.072751230268757,4.923346619580148e-06,3.160975755924711e-05
ENSG00000090971.5,NAT14,1.393390196839087,4.923346619580148e-06,3.160975755924711e-05
ENSG00000090924.15,PLEKHG2,1.1878897954252654,4.923346619580148e-06,3.160975755924711e-05
ENSG00000253210.2,AC040970.1,2.8798388118834928,4.923346619580148e-06,3.160975755924711e-05
ENSG00000094804.12,CDC6,2.484617924310064,4.923346619580148e-06,3.160975755924711e-05
ENSG00000093009.11,CDC45,3.2375276948774143,4.923346619580148e-06,3.160975755924711e-05
ENSG00000092853.14,CLSPN,3.261310649967354,4.923346619580148e-06,3.160975755924711e-05
ENSG00000175643.10,RMI2,2.2972540146624434,4.923346619580148e-06,3.160975755924711e-05
ENSG00000175322.12,ZNF519,1.9602671867828665,4.923346619580148e-06,3.160975755924711e-05
ENSG00000137460.9,FHDC1,3.1123928685068223,4.923346619580148e-06,3.160975755924711e-05
ENSG00000137404.14,NRM,1.2646668813137574,4.923346619580148e-06,3.160975755924711e-05
ENSG00000137310.12,TCF19,1.8359667191863185,4.923346619580148e-06,3.160975755924711e-05
ENSG00000135451.13,TROAP,3.0074595075698216,4.923346619580148e-06,3.160975755924711e-05
ENSG00000135447.17,PPP1R1A,-1.5182085795445075,4.923346619580148e-06,3.160975755924711e-05
ENSG00000279198.1,AC008894.3,3.5306955850869803,4.923346619580148e-06,3.160975755924711e-05
ENSG00000135835.12,KIAA1614,2.368509522151198,4.923346619580148e-06,3.160975755924711e-05
ENSG00000135723.14,FHOD1,1.1240405905646083,4.923346619580148e-06,3.160975755924711e-05
ENSG00000135722.9,FBXL8,1.178143103894467,4.923346619580148e-06,3.160975755924711e-05
ENSG00000135622.13,SEMA4F,1.5051817314270264,4.923346619580148e-06,3.160975755924711e-05
ENSG00000099364.18,FBXL19,1.2726147550150795,4.923346619580148e-06,3.160975755924711e-05
ENSG00000152076.19,CCDC74B,4.09573735774001,4.923346619580148e-06,3.160975755924711e-05
ENSG00000152056.17,AP1S3,1.4992330458952663,4.923346619580148e-06,3.160975755924711e-05
ENSG00000273270.1,AC090114.2,1.1848641558142372,4.923346619580148e-06,3.160975755924711e-05
ENSG00000163013.12,FBXO41,2.1160336555372687,4.923346619580148e-06,3.160975755924711e-05
ENSG00000163006.12,CCDC138,1.0740748527376534,4.923346619580148e-06,3.160975755924711e-05
ENSG00000162997.15,PRORSD1P,1.8075887467223237,4.923346619580148e-06,3.160975755924711e-05
ENSG00000162975.5,KCNF1,4.074908178803018,4.923346619580148e-06,3.160975755924711e-05
ENSG00000090512.12,FETUB,-2.655297078159076,4.923346619580148e-06,3.160975755924711e-05
ENSG00000251669.6,FAM86EP,1.2325856929228483,4.923346619580148e-06,3.160975755924711e-05
ENSG00000251474.6,RPL32P3,1.3615938771583953,4.923346619580148e-06,3.160975755924711e-05
ENSG00000089685.15,BIRC5,2.574357488021042,4.923346619580148e-06,3.160975755924711e-05
ENSG00000152926.15,ZNF117,1.1768282326356256,4.923346619580148e-06,3.160975755924711e-05
ENSG00000152760.10,TCTEX1D1,-2.1158676153394405,4.923346619580148e-06,3.160975755924711e-05
ENSG00000152582.14,SPEF2,1.3872808857113552,4.923346619580148e-06,3.160975755924711e-05
ENSG00000241343.10,RPL36A,2.1178419102086288,4.923346619580148e-06,3.160975755924711e-05
ENSG00000099282.10,TSPAN15,1.5430020415799648,4.923346619580148e-06,3.160975755924711e-05
ENSG00000229036.7,VDAC1P8,1.2172311316691173,4.923346619580148e-06,3.160975755924711e-05
ENSG00000151725.12,CENPU,1.8522545860016608,4.923346619580148e-06,3.160975755924711e-05
ENSG00000276043.5,UHRF1,3.293391846928959,4.923346619580148e-06,3.160975755924711e-05
ENSG00000163138.19,PACRGL,1.0155382976106975,4.923346619580148e-06,3.160975755924711e-05
ENSG00000163126.15,ANKRD23,1.9654276349704116,4.923346619580148e-06,3.160975755924711e-05
ENSG00000273329.1,AC078846.1,1.349040390806455,4.923346619580148e-06,3.160975755924711e-05
ENSG00000151692.15,RNF144A,1.2823433861634537,4.923346619580148e-06,3.160975755924711e-05
ENSG00000151690.15,MFSD6,1.4902208199226008,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100036.13,SLC35E4,2.1245913304744954,4.923346619580148e-06,3.160975755924711e-05
ENSG00000229320.3,KRT8P12,1.3736498728014226,4.923346619580148e-06,3.160975755924711e-05
ENSG00000092445.12,TYRO3,1.6743608731932906,4.923346619580148e-06,3.160975755924711e-05
ENSG00000091844.8,RGS17,3.862546778515712,4.923346619580148e-06,3.160975755924711e-05
ENSG00000091831.24,ESR1,-1.8688415697218153,4.923346619580148e-06,3.160975755924711e-05
ENSG00000099834.19,CDHR5,-1.0986570636361537,4.923346619580148e-06,3.160975755924711e-05
ENSG00000099822.3,HCN2,3.023545013975811,4.923346619580148e-06,3.160975755924711e-05
ENSG00000137807.16,KIF23,2.9159584297275862,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100652.5,SLC10A1,-2.3932259143469774,4.923346619580148e-06,3.160975755924711e-05
ENSG00000286532.1,PARTICL,1.598078399786811,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100024.15,UPB1,-2.1503413421983657,4.923346619580148e-06,3.160975755924711e-05
ENSG00000099953.10,MMP11,2.365794841453792,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100429.18,HDAC10,1.7176512929430785,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100379.17,KCTD17,1.6328167162150742,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100330.16,MTMR3,1.2116671726570565,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100271.17,TTLL1,1.7500658129141242,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100246.13,DNAL4,1.0831643100102797,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100228.12,RAB36,2.418281282059016,4.923346619580148e-06,3.160975755924711e-05
ENSG00000228393.4,LINC01004,1.884246747229371,4.923346619580148e-06,3.160975755924711e-05
ENSG00000228288.7,PCAT6,1.895526241044265,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100167.20,SEPTIN3,4.250292428141271,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100162.15,CENPM,3.427029609907022,4.923346619580148e-06,3.160975755924711e-05
ENSG00000162929.14,KIAA1841,1.9365171229475455,4.923346619580148e-06,3.160975755924711e-05
ENSG00000163472.19,TMEM79,1.2106614186733433,4.923346619580148e-06,3.160975755924711e-05
ENSG00000163463.13,KRTCAP2,1.9941891165876937,4.923346619580148e-06,3.160975755924711e-05
ENSG00000163586.10,FABP1,-1.7395390406672846,4.923346619580148e-06,3.160975755924711e-05
ENSG00000163581.14,SLC2A2,-1.684474502868456,4.923346619580148e-06,3.160975755924711e-05
ENSG00000273230.1,AC102953.2,2.5669292108021535,4.923346619580148e-06,3.160975755924711e-05
ENSG00000101003.10,GINS1,2.188494631084627,4.923346619580148e-06,3.160975755924711e-05
ENSG00000177602.5,HASPIN,3.2900744406177527,4.923346619580148e-06,3.160975755924711e-05
ENSG00000179240.13,GVQW3,1.8169929006308778,4.923346619580148e-06,3.160975755924711e-05
ENSG00000178999.13,AURKB,3.1006148621159,4.923346619580148e-06,3.160975755924711e-05
ENSG00000135269.18,TES,1.0444994977751287,4.923346619580148e-06,3.160975755924711e-05
ENSG00000135127.11,BICDL1,1.5321492209164984,4.923346619580148e-06,3.160975755924711e-05
ENSG00000179636.15,TPPP2,-3.0889593789628393,4.923346619580148e-06,3.160975755924711e-05
ENSG00000134690.11,CDCA8,2.6811091770202187,4.923346619580148e-06,3.160975755924711e-05
ENSG00000288596.2,C8orf44,1.4582735399082147,4.923346619580148e-06,3.160975755924711e-05
ENSG00000134532.19,SOX5,-1.7294404465634083,4.923346619580148e-06,3.160975755924711e-05
ENSG00000270804.1,AC010326.4,1.5709560329265935,4.923346619580148e-06,3.160975755924711e-05
ENSG00000237649.8,KIFC1,2.701940416696695,4.923346619580148e-06,3.160975755924711e-05
ENSG00000100629.17,CEP128,1.2650829105174672,4.923346619580148e-06,3.160975755924711e-05
ENSG00000228109.1,MELTF-AS1,3.6789258785007006,4.923346619580148e-06,3.160975755924711e-05
ENSG00000160767.21,FAM189B,1.0604062886069792,4.923346619580148e-06,3.160975755924711e-05
ENSG00000160766.14,GBAP1,2.234363488042471,4.923346619580148e-06,3.160975755924711e-05
ENSG00000160753.16,RUSC1,1.0899249675993452,4.923346619580148e-06,3.160975755924711e-05
ENSG00000160439.16,RDH13,1.0574158807802339,4.923346619580148e-06,3.160975755924711e-05
ENSG00000160401.15,CFAP157,2.4675897219722724,4.923346619580148e-06,3.160975755924711e-05
ENSG00000155034.19,FBXL18,1.4541052325711041,4.923346619580148e-06,3.160975755924711e-05
ENSG00000154920.15,EME1,3.05250087321782,4.923346619580148e-06,3.160975755924711e-05
ENSG00000154917.11,RAB6B,2.170342282966313,4.923346619580148e-06,3.160975755924711e-05
ENSG00000154839.10,SKA1,4.0596822421898935,4.923346619580148e-06,3.160975755924711e-05
ENSG00000070882.13,OSBPL3,1.6405283305111527,4.923346619580148e-06,3.160975755924711e-05
ENSG00000162913.10,OBSCN-AS1,3.236301659867812,4.923346619580148e-06,3.160975755924711e-05
ENSG00000151224.13,MAT1A,-1.399531062625914,4.923346619580148e-06,3.160975755924711e-05
ENSG00000163507.14,CIP2A,2.2906858997458026,4.923346619580148e-06,3.160975755924711e-05
ENSG00000255737.2,AGAP2-AS1,2.869713133262658,4.923346619580148e-06,3.160975755924711e-05
ENSG00000255717.7,SNHG1,1.0895980403398162,4.923346619580148e-06,3.160975755924711e-05
ENSG00000175711.8,B3GNTL1,1.3071486715253098,4.923346619580148e-06,3.160975755924711e-05
ENSG00000179886.6,TIGD5,1.1701807408218838,4.923346619580148e-06,3.160975755924711e-05
ENSG00000179859.9,RNF227,2.0653294768176558,4.923346619580148e-06,3.160975755924711e-05
ENSG00000268573.1,AC011815.1,2.4398646686656162,4.923346619580148e-06,3.160975755924711e-05
ENSG00000242622.2,AC092910.3,1.9600024149926778,4.923346619580148e-06,3.160975755924711e-05
ENSG00000025423.11,HSD17B6,-2.0321404111901797,4.923346619580148e-06,3.160975755924711e-05
ENSG00000024526.17,DEPDC1,3.8994283077353047,4.923346619580148e-06,3.160975755924711e-05
ENSG00000022567.10,SLC45A4,1.6575172324113117,4.923346619580148e-06,3.160975755924711e-05
ENSG00000021852.13,C8B,-1.4804277862047328,4.923346619580148e-06,3.160975755924711e-05
ENSG00000021826.17,CPS1,-1.9860790502390544,4.923346619580148e-06,3.160975755924711e-05
ENSG00000004777.18,ARHGAP33,1.1824917869271163,4.923346619580148e-06,3.160975755924711e-05
ENSG00000242299.1,AC073861.1,1.1614578590464562,4.923346619580148e-06,3.160975755924711e-05
ENSG00000242125.3,SNHG3,1.3192567778342248,4.923346619580148e-06,3.160975755924711e-05
ENSG00000102384.13,CENPI,3.237308216665826,4.923346619580148e-06,3.160975755924711e-05
ENSG00000102312.23,PORCN,1.2905596481690826,4.923346619580148e-06,3.160975755924711e-05
ENSG00000150967.18,ABCB9,1.708011031905869,4.923346619580148e-06,3.160975755924711e-05
ENSG00000150873.12,C2orf50,4.0400645538949025,4.923346619580148e-06,3.160975755924711e-05
ENSG00000150477.15,KIAA1328,1.070529616256493,4.923346619580148e-06,3.160975755924711e-05
ENSG00000273045.7,C2orf15,2.8697678048748294,4.923346619580148e-06,3.160975755924711e-05
ENSG00000273033.2,LINC02035,1.2536534730973732,4.923346619580148e-06,3.160975755924711e-05
ENSG00000273026.1,AL358472.3,2.581578850273353,4.923346619580148e-06,3.160975755924711e-05
ENSG00000070718.12,AP3M2,1.2288306777019298,4.923346619580148e-06,3.160975755924711e-05
ENSG00000254815.6,LMNTD2-AS1,2.386170757028004,4.923346619580148e-06,3.160975755924711e-05
ENSG00000101236.17,RNF24,1.4118898463412886,4.923346619580148e-06,3.160975755924711e-05
ENSG00000254469.7,AP002495.1,1.3516669063668378,4.923346619580148e-06,3.160975755924711e-05
ENSG00000227799.1,CDPF1P1,2.0158006689645442,4.923346619580148e-06,3.160975755924711e-05
ENSG00000101057.16,MYBL2,3.187819886322632,4.923346619580148e-06,3.160975755924711e-05
ENSG00000101052.13,IFT52,1.1731874107450926,4.923346619580148e-06,3.160975755924711e-05
ENSG00000102007.11,PLP2,1.4595869024734045,4.923346619580148e-06,3.160975755924711e-05
ENSG00000163918.11,RFC4,1.1530923813989742,4.923346619580148e-06,3.160975755924711e-05
ENSG00000163872.16,YEATS2,1.0582635159326932,4.923346619580148e-06,3.160975755924711e-05
ENSG00000163808.17,KIF15,2.8959418645266664,4.923346619580148e-06,3.160975755924711e-05
ENSG00000149716.13,LTO1,1.0033077966094792,4.923346619580148e-06,3.160975755924711e-05
ENSG00000149639.15,SOGA1,1.3372167537505288,4.923346619580148e-06,3.160975755924711e-05
ENSG00000149554.13,CHEK1,2.2441766506102403,4.923346619580148e-06,3.160975755924711e-05
ENSG00000163975.12,MELTF,1.988734989803375,4.923346619580148e-06,3.160975755924711e-05
ENSG00000163923.10,RPL39L,1.8342210146705606,4.923346619580148e-06,3.160975755924711e-05
ENSG00000273148.1,LINC00653,2.831757974412335,4.923346619580148e-06,3.160975755924711e-05
ENSG00000149179.14,C11orf49,1.109342451462103,4.923346619580148e-06,3.160975755924711e-05
ENSG00000102890.16,ELMO3,1.0348947553130503,4.923346619580148e-06,3.160975755924711e-05
ENSG00000101868.13,POLA1,1.0112488043943269,4.923346619580148e-06,3.160975755924711e-05
ENSG00000101412.13,E2F1,2.516311266984325,4.923346619580148e-06,3.160975755924711e-05
ENSG00000007545.16,CRAMP1,1.1385250613978817,4.923346619580148e-06,3.160975755924711e-05
ENSG00000227252.2,AC012063.1,1.6876886589574538,4.923346619580148e-06,3.160975755924711e-05
ENSG00000175003.15,SLC22A1,-2.1364672340062203,4.923346619580148e-06,3.160975755924711e-05
ENSG00000257815.7,PRANCR,1.3959898372527164,4.923346619580148e-06,3.160975755924711e-05
ENSG00000226648.2,PLCG1-AS1,2.0534365782605035,4.923346619580148e-06,3.160975755924711e-05
ENSG00000069849.11,ATP1B3,1.1193199097143354,4.923346619580148e-06,3.160975755924711e-05
ENSG00000069812.11,HES2,4.098280449179672,4.923346619580148e-06,3.160975755924711e-05
ENSG00000247092.7,SNHG10,1.0055420698527298,4.923346619580148e-06,3.160975755924711e-05
ENSG00000068885.15,IFT80,1.2097364598636755,4.923346619580148e-06,3.160975755924711e-05
ENSG00000068489.13,PRR11,2.1901907412149786,4.923346619580148e-06,3.160975755924711e-05
ENSG00000068024.17,HDAC4,1.0039754765774844,4.923346619580148e-06,3.160975755924711e-05
ENSG00000067601.8,PMS2P4,1.6449511727110395,4.923346619580148e-06,3.160975755924711e-05
ENSG00000067225.18,PKM,1.0823113367930308,4.923346619580148e-06,3.160975755924711e-05
ENSG00000067057.18,PFKP,1.8852795564653975,4.923346619580148e-06,3.160975755924711e-05
ENSG00000066813.14,ACSM2B,-1.6966658359672988,4.923346619580148e-06,3.160975755924711e-05
ENSG00000246089.3,AC016065.1,1.5477279059657891,4.923346619580148e-06,3.160975755924711e-05
ENSG00000245970.2,AP003352.1,1.736894069697676,4.923346619580148e-06,3.160975755924711e-05
ENSG00000102984.15,ZNF821,1.4926504774499973,4.923346619580148e-06,3.160975755924711e-05
ENSG00000257242.8,LINC01619,2.449119227675168,4.923346619580148e-06,3.160975755924711e-05
ENSG00000074657.14,ZNF532,1.2031944633594722,4.923346619580148e-06,3.160975755924711e-05
ENSG00000238058.2,AL355574.1,2.203948004311558,4.923346619580148e-06,3.160975755924711e-05
ENSG00000133805.15,AMPD3,1.400493523584291,4.923346619580148e-06,3.160975755924711e-05
ENSG00000133740.11,E2F5,1.6471943844776558,4.923346619580148e-06,3.160975755924711e-05
ENSG00000133624.13,ZNF767P,1.077347759515754,4.923346619580148e-06,3.160975755924711e-05
ENSG00000133619.17,KRBA1,1.5468187258635875,4.923346619580148e-06,3.160975755924711e-05
ENSG00000133247.14,KMT5C,1.1246308129482672,4.923346619580148e-06,3.160975755924711e-05
ENSG00000138180.16,CEP55,3.730182387838511,4.923346619580148e-06,3.160975755924711e-05
ENSG00000138160.7,KIF11,1.914140852313641,4.923346619580148e-06,3.160975755924711e-05
ENSG00000174871.11,CNIH2,2.661140996380515,4.923346619580148e-06,3.160975755924711e-05
ENSG00000174705.13,SH3PXD2B,1.2717331903742957,4.923346619580148e-06,3.160975755924711e-05
ENSG00000175287.19,PHYHD1,-1.470192646714957,4.923346619580148e-06,3.160975755924711e-05
ENSG00000175063.17,UBE2C,3.2820881606286725,4.923346619580148e-06,3.160975755924711e-05
ENSG00000175029.17,CTBP2,1.3209166339524494,4.923346619580148e-06,3.160975755924711e-05
ENSG00000257354.2,AC048341.1,1.7378045794277446,4.923346619580148e-06,3.160975755924711e-05
ENSG00000103995.14,CEP152,1.7299871126885615,4.923346619580148e-06,3.160975755924711e-05
ENSG00000103569.10,AQP9,-1.685443050546093,4.923346619580148e-06,3.160975755924711e-05
ENSG00000103550.14,KNOP1,1.3169209425174564,4.923346619580148e-06,3.160975755924711e-05
ENSG00000225556.1,C2CD4D,3.469822751026075,4.923346619580148e-06,3.160975755924711e-05
ENSG00000224578.5,HNRNPA1P48,1.8260087726670695,4.923346619580148e-06,3.160975755924711e-05
ENSG00000276791.1,AC092117.1,2.9222229974894725,4.923346619580148e-06,3.160975755924711e-05
ENSG00000164221.13,CCDC112,2.0718186337033906,4.923346619580148e-06,3.160975755924711e-05
ENSG00000164188.9,RANBP3L,-2.4329637858269995,4.923346619580148e-06,3.160975755924711e-05
ENSG00000164109.14,MAD2L1,1.9008393800603776,4.923346619580148e-06,3.160975755924711e-05
ENSG00000164611.13,PTTG1,2.678767036472245,4.923346619580148e-06,3.160975755924711e-05
ENSG00000234616.9,JRK,1.3788579077458425,4.923346619580148e-06,3.160975755924711e-05
ENSG00000257122.5,RRN3P3,1.4487542471708768,4.923346619580148e-06,3.160975755924711e-05
